# Source: https://github.com/carltonnorthern/nicknames (Apache-2.0)
# Format: canonical,variant (English given-name nickname pairs).
# One pair per line; loader is shared/seed/nicknames.js.
Jonathon,Johnathan
Jonathon,Johnathon
Jonathon,Johny
Jonathon,Jon
Jonathon,Jonathan
Jonathon,Jonnie
Jonathon,Jonny
Jordan,Jordy
Joseph,Jody
Joseph,Joe
Joseph,Joey
Joseph,Jos
Josephine,Fina
Josephine,Jo
Josephine,Jody
Josephine,Joey
Josephine,Josey
Josephine,Josie
Josetta,Jettie
Josey,Josophine
Joshua,Joe
Joshua,Jos
Joshua,Josh
Josiah,Jos
Josophine,Jo
Josophine,Joey
Josophine,Josey
Joyce,Joy
Juanita,Nettie
Juanita,Nita
Judah,Jude
Judah,Juder
Judith,Juda
Judith,Jude
Judith,Judi
Judith,Judie
Judith,Judy
Judson,Jud
Judson,Sonny
Judy,Judith
Julia,Jill
Julia,Jules
Julia,Julie
Julian,Jule
Julian,Jules
Julias,Jule
Julias,Jules
Julie,Jule
Julie,Jules
Julie,Julia
June,Junius
Junior,Jr
Junior,June
Junior,Junie
Justin,Justina
Justin,Juston
Justin,Justus
Kaitlin,Kait
Kaitlin,Kaitie
Kaitlyn,Kait
Kaitlyn,Kaitie
Kaitlynn,Kait
Kaitlynn,Kaitie
Kalli,Cali
Kalli,Kali
Kameron,Kam
Karla,Carla
Karla,Carly
Kasey,K.c.
Katarina,Catherine
Katarina,Tina
Kate,Kay
Katelin,Kate
Katelin,Kay
Katelin,Kaye
Katelyn,Kate
Katelyn,Kay
Katelyn,Kaye
Katherine,Cassie
Katherine,Cathy
Katherine,Kate
Katherine,Kathy
Katherine,Katie
Katherine,Katy
Katherine,Kay
Katherine,Kaye
Katherine,Kit
Katherine,Kittie
Katherine,Lena
Katherine,Trina
Kathleen,Cassie
Kathleen,Cathy
Kathleen,Kathy
Kathleen,Katy
Kathleen,Kay
Kathleen,Kit
Kathleen,Kittie
Kathleen,Lena
Kathleen,Trina
Kathryn,Kate
Kathryn,Kathy
Kathryn,Katie
Katia,Kate
Katia,Katie
Katy,Kate
Katy,Kathy
Katy,Katie
Kayla,Kay
Kelley,Kelli
Kelley,Kellie
Kelley,Kelly
Kendall,Ken
Kendall,Kenny
Kendra,Kay
Kendra,Kenj
Kendra,Kenji
Kendra,Kenny
Kendrick,Ken
Kendrick,Kenny
Kendrik,Ken
Kendrik,Kenny
Kennedy,Ken
Kennedy,Kenny
Kenneth,Ken
Kenneth,Kendrick
Kenneth,Kenny
Kenny,Ken
Kenny,Kenneth
Kent,Ken
Kent,Kendrick
Kent,Kenny
Kerry,Kerri
Kevin,Kev
Keziah,Kizza
Keziah,Kizzie
Kim,Kimmy
Kimberley,Kim
Kimberley,Kimberli
Kimberley,Kimberly
Kimberly,Kim
Kimberly,Kimberley
Kimberly,Kimberli
Kingsley,King
Kingston,King
Kit,Kittie
Kris,Chris
Kristel,Kris
Kristen,Chris
Kristin,Chris
Kristina,Christina
Kristina,Kris
Kristina,Krissy
Kristina,Tina
Kristine,Chris
Kristine,Christy
Kristine,Crissy
Kristine,Kris
Kristine,Kristy
Kristine,Tina
Kristofer,Chris
Kristofer,Kris
Kristoffer,Chris
Kristoffer,Kris
Kristopher,Chris
Kristopher,Kris
Kristy,Chris
Kymberly,Kym
Lafayette,Fate
Lafayette,Laffie
Lamont,Monty
Laodicia,Cenia
Laodicia,Dicy
Larry,Laurence
Larry,Lawrence
Latisha,Tish
Latisha,Tisha
Laura,Laurie
Laura,Lori
Laurel,Laurie
Lauren,Laurie
Lauren,Ren
Laurence,Larry
Laurence,Lon
Laurence,Lonny
Laurence,Lorne
Laurence,Lorry
Laurinda,Laura
Laurinda,Lawrence
Lauryn,Laurie
Laveda,Veda
Laverne,Verna
Laverne,Vernon
Lavina,Ina
Lavina,Vina
Lavina,Viney
Lavinia,Ina
Lavinia,Vina
Lavinia,Viney
Lavonia,Vina
Lavonia,Viney
Lavonia,Vonnie
Lavonia,Wyncha
Lavonne,Von
Lawrence,Larry
Lawrence,Lawrie
Lawrence,Lon
Lawrence,Lonny
Lawrence,Lorne
Lawrence,Lorry
Leanne,Annie
Leanne,Lea
Lecurgus,Curg
Leilani,Lani
Lemuel,Lem
Lena,Ellen
Lenora,Lee
Lenora,Nora
Leo,Leon
Leonard,Len
Leonard,Lenny
Leonard,Leo
Leonard,Leon
Leonard,Lineau
Leonidas,Lee
Leonidas,Leon
Leonora,Nell
Leonora,Nellie
Leonora,Nora
Leonore,Elenor
Leonore,Honor
Leonore,Nora
Leroy,L.r.
Leroy,Lee
Leroy,Roy
Lesley,Les
Leslie,Les
Lester,Les
Letitia,Lettice
Letitia,Lettie
Letitia,Tish
Letitia,Titia
Levi,Lee
Levicy,Vicy
Levone,Von
Lexi,Lex
Lib,Libby
Lidia,Lyddy
Lil,Lilly
Lil,Lily
Liliana,Lil
Liliana,Lilly
Liliana,Lily
Lillah,Lil
Lillah,Lilly
Lillah,Lily
Lillah,Lolly
Lillian,Lil
Lillian,Lilly
Lillian,Lolly
Lilly,Lil
Lilly,Lily
Lily,Lil
Lily,Lilly
Lincoln,Link
Linda,Lindy
Linda,Lynn
Lindsay,Lindsey
Lindsay,Lindsie
Lindsay,Lindsy
Lindy,Lynn
Lionel,Leon
Lisa,Liz
Littleberry,Berry
Littleberry,L.b.
Littleberry,Little
Lizzie,Liz
Lois,Lou
Lois,Louise
Lonzo,Lon
Lorelei,Laurie
Lorelei,Lori
Lorelei,Lorrie
Lorenzo,Loren
Loretta,Etta
Loretta,Lorie
Loretta,Lorrie
Loretta,Retta
Lorraine,Lorie
Lorraine,Lorrie
Lotta,Lottie
Lou,Louis
Lou,Lu
Louis,Lewis
Louis,Lou
Louis,Louie
Louis,Louise
Louisa,Eliza
Louisa,Lois
Louisa,Lou
Louise,Eliza
Louise,Lois
Louise,Lou
Louvinia,Vina
Louvinia,Viney
Louvinia,Vonnie
Louvinia,Wyncha
Lucas,Luke
Lucia,Lucius
Lucia,Lucy
Lucias,Luke
Lucille,Cille
Lucille,Lou
Lucille,Lu
Lucille,Lucy
Lucina,Sinah
Lucinda,Cindy
Lucinda,Lou
Lucinda,Lu
Lucinda,Lucy
Lucretia,Creasey
Lucy,Lucinda
Luella,Ella
Luella,Lu
Luella,Lula
Luke,Lucas
Lunetta,Nettie
Lurana,Lura
Luther,Luke
Lydia,Lyddy
Lyndon,Lindy
Lyndon,Lynn
Mabel,Amabel
Mabel,Mehitabel
Mac,Mc
Mack,Mac
Mack,Mc
Mackenzie,Kenzy
Mackenzie,Mac
Mackenzie,Mack
Maddison,Maddi
Maddison,Maddie
Maddy,Madeline
Maddy,Madelyn
Maddy,Madge
Madeline,Lena
Madeline,Maddi
Madeline,Maddie
Madeline,Maddy
Madeline,Madge
Madeline,Madie
Madeline,Magda
Madeline,Maggie
Madeline,Maud
Madelyn,Maddy
Madelyn,Madie
Madie,Madeline
Madie,Madelyn
Madison,Maddy
Madison,Mattie
Maegen,Meg
Magdalena,Lena
Magdalena,Maggie
Magdelina,Lena
Magdelina,Madge
Magdelina,Magda
Magdelina,Maggie
Mahala,Hallie
Makayla,Kayla
Malachi,Mally
Malcolm,Mac
Malcolm,Mal
Malcolm,Malc
Malinda,Lindy
Manda,Mandy
Mandie,Amanda
Mandy,Amanda
Manerva,Eve
Manerva,Minerva
Manerva,Nerva
Manerva,Nervie
Manny,Manuel
Manoah,Noah
Manola,Nonnie
Manuel,Emanuel
Manuel,Manny
Marcus,Marc
Marcus,Mark
Margaret,Daisy
Margaret,Gretta
Margaret,Madge
Margaret,Maggie
Margaret,Maggy
Margaret,Marge
Margaret,Margery
Margaret,Margie
Margaret,Margy
Margaret,Meg
Margaret,Midge
Margaret,Peg
Margaret,Peggy
Margaret,Polly
Margaret,Rita
Margaretta,Daisy
Margaretta,Gretta
Margaretta,Madge
Margaretta,Maggie
Margaretta,Marge
Margaretta,Margery
Margaretta,Margie
Margaretta,Meg
Margaretta,Midge
Margaretta,Peg
Margaretta,Peggy
Margaretta,Rita
Margarita,Daisy
Margarita,Greta
Margarita,Madge
Margarita,Maggie
Margarita,Maisie
Margarita,Marge
Margarita,Margo
Margarita,Meg
Margarita,Megan
Margarita,Metta
Margarita,Midge
Margarita,Peggie
Margarita,Rita
Marge,Margaret
Marge,Margaretta
Marge,Margery
Margie,Marjorie
Marguerite,Peggy
Maria,Mia
Maria,Ria
Mariah,Maria
Mariah,Mary
Marian,Marianna
Marian,Marion
Marie,Mae
Marie,Mary
Marietta,Mae
Marietta,Mamie
Marietta,Maria
Marietta,Mariah
Marietta,Marie
Marietta,Marion
Marietta,Mary
Marietta,Maureen
Marietta,May
Marietta,Mercy
Marietta,Minnie
Marietta,Mitzi
Marietta,Mollie
Marietta,Molly
Marietta,Polly
Marilyn,Mary
Marion,Mary
Marissa,Rissa
Marjorie,Margie
Marjorie,Margy
Marni,Marnie
Marsha,Marcia
Marsha,Marcie
Marsha,Mary
Martha,Marty
Martha,Mat
Martha,Mattie
Martha,Patsy
Martha,Patty
Martin,Marty
Martina,Tina
Martine,Tine
Marv,Marvin
Marvin,Marv
Mary,Mae
Mary,Mamie
Mary,Marie
Mary,Mitzi
Mary,Molly
Mary,Polly
Masayuki,Masa
Mat,Mattie
Mathew,Mat
Mathew,Matt
Mathew,Maty
Mathilda,Patty
Mathilda,Tillie
Matilda,Matty
Matilda,Maud
Matilda,Tilla
Matilda,Tilly
Matt,Matty
Matthew,Matt
Matthew,Mattie
Matthew,Matty
Matthew,Thias
Matthew,Thys
Matthews,Matt
Matthews,Mattie
Matthews,Matty
Matthias,Matt
Matthias,Thias
Matthias,Thys
Maud,Middy
Maureen,Mary
Maurice,Morey
Mavery,Mave
Mavine,Mave
Max,Maxie
Maximilian,Max
Maximillian,Max
Maxine,Max
Maxwell,Max
May,Mae
Mckenna,Ken
Mckenna,Kenna
Mckenna,Meaka
Medora,Dora
Megan,Meg
Meghan,Meg
Mehitabel,Hetty
Mehitabel,Hitty
Mehitabel,Mabel
Mehitabel,Mitty
Melanie,Mellie
Melchizedek,Dick
Melchizedek,Zadock
Melinda,Linda
Melinda,Lindy
Melinda,Lynn
Melinda,Mel
Melinda,Mindy
Melissa,Lisa
Melissa,Lissa
Melissa,Mel
Melissa,Milly
Melissa,Missy
Mellony,Mellia
Melody,Lodi
Melvin,Mel
Melvina,Vina
Mercedes,Merci
Mercedes,Mercy
Mercedes,Sadie
Merv,Mervin
Mervin,Merv
Mervyn,Merv
Micajah,Cage
Michael,Micah
Michael,Mick
Michael,Mickey
Michael,Micky
Michael,Mike
Michael,Mikey
Micheal,Mike
Micheal,Mikey
Micheal,Miky
Michele,Chelle
Michele,Mickey
Michele,Shelley
Michele,Shellie
Michele,Shelly
Michelle,Chelle
Michelle,Mickey
Michelle,Shelley
Michelle,Shellie
Michelle,Shelly
Michelle,Shely
Mick,Micky
Miguel,Michael
Miguel,Miggy
Miguel,Miguael
Miguel,Miguaell
Miguel,Miguail
Miguel,Miguaill
Miguel,Miguayl
Miguel,Miguayll
Miguel,Miguell
Miguel,Mike
Mike,Michael
Mike,Mick
Mike,Micky
Mildred,Milly
Millicent,Milly
Millicent,Missy
Minerva,Minnie
Minnie,Wilhelmina
Miranda,Mandy
Miranda,Mira
Miranda,Randi
Miranda,Randy
Miriam,Mimi
Miriam,Mitzi
Miriam,Mitzie
Missy,Melissa
Mitch,Mitchell
Mitchell,Mitch
Mitzi,Mary
Mitzi,Mittie
Mitzi,Mitty
Mitzie,Mittie
Mitzie,Mitty
Monet,Nettie
Monica,Monna
Monica,Monnie
Monte,Monty
Monteleon,Monte
Montesque,Monty
Montgomery,Gum
Montgomery,Monty
Monty,Lamont
Morris,Morey
Mortimer,Mort
Moses,Amos
Moses,Mose
Moses,Moss
Muriel,Mur
Myrtle,Mert
Myrtle,Myrt
Myrtle,Myrti
Nadine,Deedee
Nadine,Nada
Nancy,Ann
Nancy,Nan
Nancy,Nanny
Naomi,Omi
Napoleon,Leon
Napoleon,Nap
Napoleon,Nappy
Natalia,Nat
Natalia,Talia
Natalie,Natty
Natalie,Nettie
Natasha,Nat
Natasha,Tasha
Nathan,Nat
Nathan,Nate
Nathaniel,Nat
Nathaniel,Nate
Nathaniel,Nathan
Nathaniel,Natty
Nathaniel,Than
Nelle,Nelly
Nellie,Nell
Nelson,Nels
Newt,Newton
Newton,Newt
Nicholas,Claas
Nicholas,Claes
Nicholas,Nic
Nicholas,Nick
Nicholas,Nickie
Nicholas,Nicky
Nicholas,Nico
Nichole,Cole
Nichole,Nicki
Nichole,Nicky
Nichole,Nikki
Nicholette,Cole
Nicholette,Nichole
Nicholette,Nickey
Nicholette,Nicki
Nicholette,Nicky
Nicholette,Nicole
Nicholette,Nikki
Nicodemus,Nic
Nicodemus,Nick
Nicodemus,Nickie
Nicodemus,Nicky
Nicodemus,Nico
Nicolas,Nic
Nicolas,Nick
Nicolas,Nickie
Nicolas,Nicky
Nicolas,Nico
Nicole,Cole
Nicole,Nicki
Nicole,Nicky
Nicole,Nikki
Nicole,Nole
Nikolas,Claes
Nikolas,Nic
Nikolas,Nick
Nikolas,Nickie
Nikolas,Nicky
Nikolas,Nico
Nikole,Nikki
Nora,Nonie
Norbert,Bert
Norbert,Norby
Norbusamte,Norbu
Norman,Norm
Nowell,Noel
Obadiah,Diah
Obadiah,Dyer
Obadiah,Obed
Obadiah,Obie
Obediah,Obie
Obedience,Beda
Obedience,Beedy
Obedience,Biddie
Obedience,Obed
Obie,Obediah
Octavia,Tave
Octavia,Tavia
Odell,Odo
Olive,Livia
Olive,Nollie
Olive,Ollie
Oliver,Ollie
Olivia,Livia
Olivia,Nollie
Olivia,Ollie
Ollie,Oliver
Onicyphorous,Cy
Onicyphorous,Cyphorus
Onicyphorous,One
Onicyphorous,Osaforum
Onicyphorous,Osaforus
Onicyphorous,Syphorous
Orilla,Ora
Orilla,Rilly
Orlando,Roland
Orphelia,Phelia
Ossy,Ozzy
Oswald,Ossy
Oswald,Ozzy
Oswald,Waldo
Otis,Ode
Otis,Ote
Pamela,Pam
Pandora,Dora
Parmelia,Amelia
Parmelia,Melia
Parmelia,Milly
Parthenia,Parsuny
Parthenia,Pasoonie
Parthenia,Phenie
Parthenia,Teeny
Patience,Pat
Patience,Patty
Patricia,Pat
Patricia,Patsy
Patricia,Patti
Patricia,Patty
Patricia,Tricia
Patricia,Trish
Patricia,Trisha
Patrick,Paddy
Patrick,Pat
Patrick,Pate
Patrick,Patsy
Patrick,Peter
Patsy,Patty
Patty,Patricia
Paul,Polly
Paula,Lina
Paula,Polly
Paulina,Lina
Paulina,Polly
Pauline,Polly
Peggy,Peg
Pelegrine,Perry
Penelope,Penny
Percival,Percy
Peregrine,Perry
Permelia,Mellie
Permelia,Melly
Permelia,Milly
Pernetta,Nettie
Persephone,Seph
Persephone,Sephy
Pete,Petey
Peter,Pate
Peter,Pete
Petronella,Nellie
Pheney,Josephine
Pheriba,Ferbie
Pheriba,Pherbia
Philadelphia,Delphia
Philander,Fie
Philetus,Leet
Philetus,Phil
Philinda,Linda
Philinda,Lindy
Philinda,Lynn
Philip,Phil
Philip,Pip
Philipina,Penie
Philipina,Phoebe
Philipina,Pip
Phillip,Phil
Phillip,Pip
Philly,Delphia
Philomena,Menaalmena
Phoebe,Fifi
Phyllis,Phyl
Pinckney,Pink
Pleasant,Ples
Pocahontas,Pokey
Posthuma,Humey
Prescott,Pres
Prescott,Scott
Prescott,Scotty
Priscilla,Cilla
Priscilla,Cissy
Priscilla,Prissy
Providence,Provy
Prudence,Prudy
Prudence,Prue
Prudy,Prudence
Rachael,Rach
Rachel,Rachael
Rachel,Shelly
Rafaela,Rafa
Ramona,Mona
Randall,Randy
Randolf,Dolph
Randolf,Randy
Randolph,Dolph
Randolph,Randy
Raphael,Ralph
Ray,Raymond
Raymond,Ray
Reba,Becca
Reba,Beck
Rebecca,Becca
Rebecca,Beck
Rebecca,Becky
Rebecca,Reba
Reggie,Reg
Reggie,Reginald
Regina,Gina
Regina,Reggie
Reginald,Naldo
Reginald,Reg
Reginald,Reggie
Reginald,Renny
Relief,Leafa
Reuben,Rube
Reynold,Reginald
Rhoda,Rodie
Rhodella,Della
Rhyna,Rhynie
Ricardo,Rick
Ricardo,Ricky
Rich,Dick
Rich,Rick
Richard,Dick
Richard,Dickie
Richard,Dickon
Richard,Dicky
Richard,Rich
Richard,Richie
Richard,Rick
Richard,Ricky
Rick,Ricky
Ricky,Dick
Ricky,Rich
Robert,Bill
Robert,Billy
Robert,Bob
Robert,Bobby
Robert,Dob
Robert,Dobbin
Robert,Hob
Robert,Hobkin
Robert,Rob
Robert,Robby
Robert,Rupert
Roberta,Bert
Roberta,Bertie
Roberta,Birdie
Roberta,Birtie
Roberta,Bobbie
Roberta,Robbie
Roberta,Roby
Roberto,Rob
Robin,Rob
Robin,Robbie
Roderick,Erick
Roderick,Rickie
Roderick,Rod
Roderick,Roddy
Rodger,Bobby
Rodger,Hodge
Rodger,Rod
Rodger,Roge
Rodger,Roger
Rodney,Rod
Roger,Bobby
Roger,Hodge
Roger,Rod
Roger,Rodger
Roger,Roge
Roland,Lanny
Roland,Orlando
Roland,Rollo
Roland,Rolly
Ron,Ronnie
Ron,Ronny
Ronald,Naldo
Ronald,Ron
Ronald,Ronnie
Ronald,Ronny
Ronny,Ronald
Rosa,Rose
Rosabel,Belle
Rosabel,Rosa
Rosabel,Rose
Rosabel,Roz
Rosabella,Bella
Rosabella,Belle
Rosabella,Rosa
Rosabella,Rose
Rosabella,Roz
Rosaenn,Ann
Rosaenna,Ann
Rosalinda,Linda
Rosalinda,Rosa
Rosalinda,Rose
Rosalinda,Roz
Rosalyn,Linda
Rosalyn,Rosa
Rosalyn,Rose
Rosalyn,Roz
Roscoe,Ross
Rose,Rosie
Roseann,Ann
Roseann,Rose
Roseann,Rosie
Roseann,Roz
Roseanna,Ann
Roseanna,Rose
Roseanna,Rosie
Roseanna,Roz
Roseanne,Ann
Rosemarie,Rose
Rosemarie,Rosie
Rosemary,Marie
Rosemary,Mary
Rosemary,Rose
Rosemary,Rosemarie
Rosemary,Rosey
Rosina,Sina
Roxane,Rox
Roxane,Roxie
Roxanna,Ann
Roxanna,Rose
Roxanna,Roxie
Roxanne,Ann
Roxanne,Rose
Roxanne,Roxie
Rudolph,Dolph
Rudolph,Olph
Rudolph,Rolf
Rudolph,Rudy
Rudolphus,Dolph
Rudolphus,Olph
Rudolphus,Rolf
Rudolphus,Rudy
Russell,Russ
Russell,Rusty
Ruth,Ruthie
Ryan,Ry
Sabrina,Brina
Safieel,Safie
Salome,Loomie
Salvador,Sal
Salvador,Sally
Sam,Sammy
Samantha,Mantha
Samantha,Sam
Samantha,Sammy
Sampson,Sam
Sampson,Sammy
Samson,Sam
Samson,Sammy
Samuel,Sam
Samuel,Sammy
Samyra,Myra
Samyra,Sam
Samyra,Sammy
Sandra,Cassandra
Sandra,Sandy
Sandy,Sandra
Sanford,Sandy
Sarah,Sadie
Sarah,Sally
Sarah,Sara
Sarilla,Silla
Savannah,Anna
Savannah,Savanna
Savannah,Vannie
Scott,Sceeter
Scott,Scottie
Scott,Scotty
Scott,Squat
Sebastian,Seb
Sebastian,Sebby
Selma,Anselm
Serena,Rena
Serilla,Rilla
Seymour,Morey
Seymour,See
Shaina,Sha
Shaina,Shay
Sharon,Sha
Sharon,Shay
Shaun,Shawn
Shawn,Shaun
Sheila,Cecilia
Sheldon,Shelly
Shelton,Shel
Shelton,Shelly
Shelton,Tony
Sheridan,Dan
Sheridan,Danny
Sheridan,Sher
Sheryl,Cheri
Sheryl,Cherie
Sheryl,Sher
Sheryl,Sheri
Sheryl,Sherri
Sheryl,Sherry
Sheryl,Sherryl
Shirley,Lee
Shirley,Sherry
Shirley,Shirl
Sibbilla,Sibbell
Sibbilla,Sibbie
Sibbilla,Sybill
Sidney,Sid
Sidney,Syd
Sigfired,Sid
Sigfrid,Sid
Sigismund,Sig
Silas,Si
Silence,Liley
Silvester,Si
Silvester,Sly
Silvester,Syl
Silvester,Vest
Silvester,Vester
Simeon,Si
Simeon,Sion
Simon,Si
Simon,Sion
Smith,Smitty
Socrates,Crate
Sofia,Sofie
Sofia,Sophie
Solomon,Sal
Solomon,Salmon
Solomon,Saul
Solomon,Sol
Solomon,Solly
Solomon,Zolly
Sondra,Dre
Sondra,Sonnie
Sophia,Sophie
Sophronia,Frona
Sophronia,Fronia
Sophronia,Sophia
Stacey,Staci
Stacey,Stacie
Stacey,Stacy
Stacie,Stacey
Stacie,Staci
Stacie,Stacy
Stacy,Staci
Stanley,Stan
Stephan,Steve
Stephanie,Annie
Stephanie,Steffi
Stephanie,Steffie
Stephanie,Steph
Stephanie,Stephani
Stephanie,Stephany
Stephanie,Stephie
Stephanie,Stephine
Stephanie,Stevie
Stephen,Steph
Stephen,Steve
Steve,Stevie
Steven,Steph
Steven,Steve
Steven,Stevie
Stuart,Stu
Sue,Susan
Sue,Susie
Sullivan,Sully
Sullivan,Van
Susan,Hannah
Susan,Sue
Susan,Sukey
Susan,Susie
Susan,Suzie
Susannah,Hannah
Susannah,Sue
Susannah,Sukey
Susannah,Susie
Susie,Suzie
Suzanne,Sue
Suzanne,Suki
Suzanne,Susie
Sybill,Sibbie
Sydney,Sid
Sylvanus,Sly
Sylvanus,Syl
Sylvester,Si
Sylvester,Sly
Sylvester,Sy
Sylvester,Syl
Sylvester,Vessie
Sylvester,Vester
Sylvester,Vet
Sylvia,Syl
Sylvia,Sylvie
Tabby,Tabitha
Tabitha,Tabby
Tamara,Tami
Tamara,Tammie
Tamara,Tammy
Tamarra,Tammy
Tammie,Tami
Tammie,Tammy
Tammy,Tami
Tammy,Tammie
Tanafra,Tanny
Tasha,Tash
Tasha,Tashie
Ted,Teddy
Temperance,Tempy
Terence,Terry
Teresa,Terry
Teresa,Tess
Teresa,Tessa
Teresa,Tessie
Terri,Teri
Terri,Terrie
Terri,Terry
Terry,Terence
Tess,Teresa
Tess,Theresa
Tessa,Teresa
Tessa,Theresa
Thad,Thaddeus
Thaddeus,Thad
Theo,Theodore
Theodora,Dora
Theodore,Ted
Theodore,Teddy
Theodore,Theo
Theodosia,Dosia
Theodosia,Theo
Theodosia,Theodosius
Theophilus,Ophi
Theotha,Otha
Theresa,Terry
Theresa,Tess
Theresa,Tessa
Theresa,Tessie
Theresa,Thirza
Theresa,Thursa
Theresa,Traci
Theresa,Tracie
Theresa,Tracy
Thom,Thomas
Thom,Tom
Thom,Tommy
Thomas,Thom
Thomas,Tom
Thomas,Tommy
Thomasa,Tamzine
Tiffany,Tiff
Tiffany,Tiffy
Tilford,Tillie
Tim,Timmy
Timothy,Tim
Timothy,Timmy
Tina,Christina
Tisha,Tish
Tobias,Bias
Tobias,Toby
Tom,Thomas
Tom,Tommy
Tony,Anthony
Tonya,Toni
Tracey,Traci
Tracey,Tracie
Tracey,Tracy
Tranquilla,Quilla
Tranquilla,Trannie
Travis,Trav
Trevor,Trev
Tricia,Trish
Trish,Patricia
Trish,Trisha
Tristan,Tris
Trix,Trixie
Trudy,Gertrude
Tryphena,Phena
Tyler,Ty
Unice,Eunice
Unice,Nicie
Uriah,Riah
Ursula,Sula
Ursula,Sulie
Valentina,Felty
Valentina,Val
Valentina,Vallie
Valentine,Felty
Valeri,Val
Valeri,Valerie
Valeria,Val
Valerie,Val
Vanburen,Buren
Vandalia,Vannie
Vanessa,Essa
Vanessa,Nessa
Vanessa,Vanna
Vernisee,Nicey
Vernon,Vern
Veronica,Franky
Veronica,Frony
Veronica,Ron
Veronica,Ronie
Veronica,Ronna
Veronica,Ronnie
Veronica,Ronny
Veronica,Vonnie
Vic,Vicki
Vic,Vickie
Vic,Vicky
Vic,Victor
Vicki,Vickie
Vicki,Vicky
Vicki,Victoria
Victor,Vic
Victoria,Tori
Victoria,Torie
Victoria,Torri
Victoria,Torrie
Victoria,Tory
Victoria,Vic
Victoria,Vicki
Victoria,Vickie
Victoria,Vicky
Vijay,Vij
Vincent,Vic
Vincent,Vin
Vincent,Vince
Vincent,Vinnie
Vincent,Vinny
Vincenzo,Vic
Vincenzo,Vin
Vincenzo,Vince
Vincenzo,Vinnie
Vincenzo,Vinny
Vinson,Vin
Vinson,Vince
Vinson,Vinnie
Vinson,Vinny
Viola,Ola
Viola,Vi
Violet,Vi
Violetta,Lettie
Virginia,Ginger
Virginia,Ginny
Virginia,Jane
Virginia,Jennie
Virginia,Virgy
Vivian,Vi
Vivian,Viv
Waldo,Ossy
Waldo,Ozzy
Wallace,Wally
Wally,Walt
Walter,Wally
Walter,Walt
Washington,Wash
Webster,Webb
Wendy,Wen
Wesley,Wes
Westley,Farmboy
Westley,Wes
Westley,West
Weston,Wes
Wilber,Bert
Wilber,Will
Wilbur,Will
Wilbur,Willie
Wilbur,Willy
Wilda,Willie
Wilfred,Fred
Wilfred,Wil
Wilfred,Will
Wilfred,Willie
Wilhelm,Wil
Wilhelm,Willie
Wilhelmina,Mina
Wilhelmina,Minnie
Wilhelmina,Willie
Wilhelmina,Wilma
Will,Bill
Will,Fred
Will,Wilbur
Will,Willie
William,Bela
William,Bell
William,Bill
William,Billy
William,Wil
William,Will
William,Willie
William,Willy
Willie,Fred
Willie,William
Willis,Bill
Willis,Willy
Wilma,Billiewilhelm
Wilma,William
Wilson,Will
Wilson,Willie
Wilson,Willy
Winfield,Field
Winfield,Win
Winfield,Winny
Winifred,Freddie
Winifred,Winnet
Winifred,Winnie
Winnie,Winnifred
Winnifred,Fred
Winnifred,Freddie
Winnifred,Freddy
Winnifred,Winnie
Winnifred,Winny
Winny,Winnifred
Winton,Wint
Woodrow,Drew
Woodrow,Wood
Woodrow,Woody
Yeona,Ona
Yeona,Onie
Yoshihiko,Yoshi
Yulan,Lan
Yulan,Yul
Yvonne,Vonna
Zach,Zack
Zach,Zak
Zachariah,Zac
Zachariah,Zach
Zachariah,Zachy
Zachariah,Zack
Zachariah,Zak
Zachariah,Zakk
Zachariah,Zeke
Zachary,Zac
Zachary,Zach
Zachary,Zachy
Zachary,Zack
Zachary,Zak
Zachary,Zakk
Zachary,Zeke
Zachery,Zac
Zachery,Zach
Zachery,Zachy
Zachery,Zack
Zachery,Zak
Zachery,Zakk
Zachery,Zeke
Zack,Zach
Zack,Zak
Zebedee,Zeb
Zedediah,Diah
Zedediah,Dyer
Zedediah,Zed
Zephaniah,Zeph
